Enterprise_id,Label,Registered_capital (Ten thousand Yuan),Province,Enterprise_type,Establishment_Duration (Days),Paid_in_capital (Ten thousand Yuan),Sector,SH_num,MS_num,CL_5years+,CL_5years,CL_4years,CL_3years,CL_2years,CL_1year,Branch_num,Certificate_num_5years+,Certificate_num_5years,Certificate_num_4years,Certificate_num_3years,Certificate_num_2years,Certificate_num_1year,Executee_num_5years+,Executee_num_5years,Executee_num_4years,Executee_num_3years,Executee_num_2years,Executee_num_1year,Overdue_tax_num_3years,Overdue_tax_num_2years,Overdue_tax_num_1year,Administrative_penalty_num_5years,Administrative_penalty_num_4years,Administrative_penalty_num_3years,Administrative_penalty_num_2years,Administrative_penalty_num_1year,Trademark_info_num_5years+,Trademark_info_num_5years,Trademark_info_num_4years,Trademark_info_num_3years,Trademark_info_num_2years,Trademark_info_num_1year,Patent_info_num_5years+,Patent_info_num_5years,Patent_info_num_4years,Patent_info_num_3years,Patent_info_num_2years,Patent_info_num_1year,Work_copyright_info_num_5years+,Work_copyright_info_num_5years,Work_copyright_info_num_4years,Work_copyright_info_num_3years,Work_copyright_info_num_2years,Work_copyright_info_num_1year,Software_copyright_info_num_5years+,Software_copyright_info_num_5years,Software_copyright_info_num_4years,Software_copyright_info_num_3years,Software_copyright_info_num_2years,Software_copyright_info_num_1year,t-1 Basic old-age insurance for urban employees,t-2 Basic old-age insurance for urban employees,t-3 Basic old-age insurance for urban employees,t-1 Unemployment insurance,t-2 Unemployment insurance,t-3 Unemployment insurance,t-1 Basic medical insurance for employees,t-2 Basic medical insurance for employees,t-3 Basic medical insurance for employees,t-1 Employment injury insurance,t-2 Employment injury insurance,t-3 Employment injury insurance,t-1 Birth insurance,t-2 Birth insurance,t-3 Birth insurance,Legal_proceedings_num_5years+,Legal_proceedings_num_5years,Legal_proceedings_num_4years,Legal_proceedings_num_3years,Legal_proceedings_num_2years,Legal_proceedings_num_1year,Filing_information_num_5years+,Filing_information_num_5years,Filing_information_num_4years,Filing_information_num_3years,Filing_information_num_2years,Filing_information_num_1years,Ratepaying_Credit_Grade_A_num
1.0,0,1200.0,Sichuan,Limited liability company (Natural person investment or holding),1521.0,111.5967,Construction industry,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,9.0,18.0,0.0,9.0,18.0,0.0,0.0,18.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,0,5315.0,Sichuan,Limited liability company (sole proprietorship of natural person),1150.0,5315.0,Construction industry,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,3.0,14.0,6.0,3.0,14.0,6.0,3.0,14.0,6.0,3.0,14.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0,5100.0,Sichuan,Limited liability company (sole proprietorship of natural person),1975.0,5100.0,Construction industry,1.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,23.0,20.0,22.0,23.0,20.0,22.0,23.0,20.0,22.0,23.0,20.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0,2000.0,Jiangxi,Limited liability company (Natural person investment or holding),778.0,0.0,Construction industry,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0,5700.0,Hubei,Other joint stock limited companies (unlisted),8187.0,5033.23,Scientific research and technology services,17.0,8.0,3.0,0.0,0.0,0.0,5.0,1.0,9.0,0.0,1.0,8.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,3.0,6.0,6.0,6.0,91.0,105.0,105.0,91.0,100.0,105.0,91.0,105.0,108.0,91.0,100.0,105.0,91.0,105.0,108.0,0.0,0.0,0.0,3.0,8.0,4.0,0.0,1.0,1.0,3.0,3.0,0.0,5.0
6.0,0,500.0,Anhui,Limited liability company (Natural person investment or holding),876.0,125.0,Leasing and business services,2.0,4.0,0.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,7.0,6.0,0.0,7.0,6.0,0.0,7.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0,6200.0,Anhui,Other limited liability companies,6844.0,6200.0,"Information transmission, software and information technology services",2.0,10.0,9.0,1.0,2.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,20.0,19.0,0.0,0.0,19.0,16.0,16.0,19.0,16.0,16.0,19.0,16.0,16.0,0.0,0.0,0.0,4.0,7.0,1.0,3.0,4.0,0.0,0.0,0.0,3.0,4.0
8.0,0,50000.0,Anhui,Limited liability company (Natural person investment or holding),2360.0,15050.0,Construction industry,2.0,3.0,6.0,0.0,0.0,3.0,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0,6000.0,Anhui,Limited liability company (Natural person investment or holding),744.0,1919.0,Construction industry,2.0,3.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,18.0,0.0,,18.0,0.0,,18.0,0.0,,18.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,3000.0,Anhui,Other joint stock limited companies (unlisted),5189.0,2927.0,Manufacturing,6.0,11.0,10.0,4.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,52.0,8.0,8.0,13.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,91.0,138.0,137.0,91.0,138.0,137.0,91.0,138.0,137.0,91.0,138.0,137.0,91.0,138.0,137.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
11.0,0,1060.0,Anhui,Limited liability company (Natural person investment or holding),2321.0,519.4,Construction industry,2.0,2.0,0.0,10.0,2.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,22.0,29.0,22.0,22.0,16.0,18.0,22.0,17.0,0.0,22.0,26.0,0.0,22.0,17.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
12.0,0,3000.0,Anhui,Limited liability company (Natural person investment or holding),4466.0,800.0,Construction industry,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,10.0,19.0,15.0,10.0,19.0,15.0,10.0,19.0,15.0,10.0,19.0,15.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
13.0,0,3000.0,Anhui,Limited liability company (sole proprietorship of natural person),1120.0,0.0,Construction industry,1.0,3.0,0.0,0.0,0.0,4.0,8.0,2.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0,5000.0,Anhui,Limited liability company (Natural person investment or holding),1541.0,1000.0,Construction industry,3.0,2.0,0.0,0.0,0.0,9.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
15.0,0,1100.0,Anhui,Limited liability company (Natural person investment or holding),1597.0,0.0,Construction industry,2.0,3.0,0.0,0.0,5.0,2.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0,500.0,Anhui,Limited liability company (Natural person investment or holding),,0.0,Construction industry,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,0,6800.0,Anhui,Limited liability company (Natural person investment or holding),1652.0,533.0,Construction industry,2.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0,28.0,10.0,0.0,28.0,10.0,0.0,28.0,10.0,0.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.0,0,5000.0,Anhui,Other limited liability companies,1640.0,0.0,Construction industry,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,7.0,9.0,8.0,7.0,9.0,8.0,7.0,9.0,8.0,7.0,9.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,0,5080.0,Anhui,Limited liability company (Natural person investment or holding),1245.0,5080.0,Construction industry,2.0,2.0,0.0,0.0,0.0,3.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,20.0,10.0,0.0,20.0,10.0,0.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0,5050.0,Anhui,Limited liability company (Natural person investment or holding),6285.0,5050.0,Scientific research and technology services,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,11.0,0.0,20.0,1.0,212.0,210.0,210.0,212.0,210.0,210.0,212.0,210.0,210.0,212.0,210.0,210.0,212.0,210.0,210.0,0.0,0.0,4.0,1.0,8.0,4.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
21.0,0,5000.0,Anhui,Limited liability company (Natural person investment or holding),1242.0,0.0,Construction industry,2.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,5.0,17.0,11.0,5.0,17.0,11.0,5.0,17.0,11.0,5.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0,1408.0,Anhui,Limited liability company (Natural person investment or holding),3921.0,1408.0,Scientific research and technology services,2.0,2.0,8.0,0.0,5.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,13.0,2.0,16.0,11.0,11.0,16.0,11.0,11.0,16.0,11.0,11.0,16.0,11.0,11.0,16.0,11.0,11.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
23.0,0,5170.0,Anhui,Limited liability company (sole proprietorship of natural person),3318.0,1900.0,Construction industry,1.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,13.0,10.0,11.0,13.0,10.0,11.0,13.0,7.0,11.0,13.0,10.0,11.0,13.0,0.0,0.0,0.0,1.0,4.0,15.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0
24.0,0,1000.0,Anhui,Limited liability company (Natural person investment or holding),1615.0,0.0,Construction industry,2.0,5.0,0.0,0.0,4.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0,1000.0,Anhui,Limited liability company (Natural person investment or holding),940.0,555.0,Scientific research and technology services,4.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,6.0,4.0,0.0,6.0,4.0,0.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0,4567.0,Anhui,Limited liability company (sole proprietorship of natural person),1885.0,0.0,Construction industry,1.0,2.0,0.0,0.0,2.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0,2000.0,Anhui,Limited liability company (Natural person investment or holding),1751.0,202.0,Wholesale and retail,2.0,3.0,0.0,3.0,7.0,8.0,9.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0,5100.0,Anhui,Limited liability company (Natural person investment or holding),1616.0,4236.18,Construction industry,2.0,3.0,0.0,0.0,10.0,6.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,5.0,22.0,11.0,5.0,22.0,11.0,5.0,22.0,11.0,5.0,22.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,0,4018.0,Anhui,Limited liability company (sole proprietorship of natural person),2850.0,4018.0,Construction industry,1.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0
30.0,0,10100.0,Anhui,Limited liability company (Natural person investment or holding),6454.0,5100.0,Construction industry,2.0,3.0,7.0,0.0,2.0,1.0,0.0,2.0,8.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,55.0,50.0,70.0,55.0,50.0,70.0,55.0,50.0,70.0,55.0,800.0,70.0,55.0,50.0,0.0,5.0,1.0,3.0,3.0,3.0,5.0,4.0,0.0,1.0,2.0,1.0,0.0
31.0,0,2000.0,Anhui,Limited liability company (Natural person investment or holding),868.0,800.0,Construction industry,2.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0,4000.0,Anhui,Limited liability company (Natural person investment or holding),1343.0,237.7,Construction industry,2.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,4.0,14.0,12.0,4.0,14.0,12.0,4.0,14.0,12.0,4.0,14.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33.0,0,5988.0,Anhui,Limited liability company (Natural person investment or holding),1331.0,0.0,Construction industry,2.0,3.0,0.0,0.0,0.0,7.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,0.0,21.0,15.0,0.0,21.0,15.0,0.0,21.0,15.0,0.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,0,1180.0,Anhui,Limited liability company (Natural person investment or holding),1281.0,30.0,Construction industry,3.0,4.0,0.0,0.0,3.0,2.0,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,5.0,19.0,6.0,5.0,19.0,6.0,5.0,19.0,6.0,5.0,19.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
